transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,unit_cost,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,stockout_indicator,forecasted_demand,actual_demand
TX-2524,C-73889,P-LIM-346,Limpia Vidrios,Limpieza,9,3.46,1.74,03/09/2023,LA-01,Los Ángeles,20,26,74,SUP-018,9,40,M,60874,No Registrado,Transferencia,No,Sin Promoción,Tormenta,No,Sí,254.9,271.2
TX-2525,C-81351,P-LIM-209,Desinfectante 750ml,Limpieza,11,4.23,2.12,24/06/2023,HOU-01,Houston,37,14,123,SUP-018,17,51,M,80946,Oro,Tarjeta Crédito,Sí,Precio Especial,Nieve,No,No,247.7,220.7
TX-2526,C-10282,P-LÁC-392,Leche Evaporada,Lácteos,6,1.64,0.83,27/01/2023,LA-02,Los Ángeles,23,34,105,SUP-006,21,61,F,91699,Bronce,Billetera Digital,Sí,Cupón Digital,Soleado,No,Sí,82.7,96.2
TX-2527,C-17072,P-ALI-541,Aceite Oliva 1L,Alimentos,8,9.98,5.66,02/09/2023,CHI-01,Chicago,115,32,187,SUP-019,9,32,F,110561,Plata,Billetera Digital,No,Sin Promoción,Tormenta,Sí,No,128.5,148.6
TX-2528,C-36519,P-CUI-372,Gel de Ducha,Cuidado Personal,5,4.92,2.45,03/02/2023,HOU-01,Houston,108,15,172,SUP-017,7,61,Otro,84918,Oro,Billetera Digital,No,Sin Promoción,Nieve,No,No,228.7,183.2
TX-2529,C-29856,P-CUI-497,Cepillo Dental,Cuidado Personal,10,2.09,0.88,09/09/2023,LA-02,Los Ángeles,65,30,100,SUP-001,8,64,Otro,56839,Plata,Billetera Digital,Sí,2x1,Tormenta,No,No,208.4,181.7
TX-2530,C-26354,P-ALI-693,Arroz 5kg,Alimentos,5,7.27,4.18,23/10/2023,HOU-02,Houston,16,31,148,SUP-005,16,45,F,45909,Plata,Tarjeta Crédito,No,Sin Promoción,Soleado,No,Sí,59.5,49.4
TX-2531,C-86047,P-CUI-796,Shampoo 400ml,Cuidado Personal,9,6.0,3.08,18/12/2023,HOU-01,Houston,6,22,61,SUP-004,7,60,Otro,52489,Plata,Tarjeta Crédito,Sí,Cupón Digital,Nublado,Sí,No,331.1,299.0
TX-2532,C-23494,P-ELE-192,Lámpara LED USB,Electrónica,10,11.27,5.69,19/03/2023,HOU-02,Houston,25,27,145,SUP-001,18,48,M,97435,No Registrado,Efectivo,No,Sin Promoción,Niebla,No,Sí,298.6,312.0
TX-2533,C-81190,P-LÁC-512,Queso Mozzarella,Lácteos,1,4.63,2.55,16/10/2023,LA-02,Los Ángeles,11,15,82,SUP-012,18,43,Otro,47525,No Registrado,Efectivo,Sí,Sin Promoción,Tormenta,Sí,Sí,297.1,350.7
TX-2534,C-81371,P-LÁC-416,Crema de Leche,Lácteos,11,2.29,1.2,05/06/2023,MIA-01,Miami,49,34,74,SUP-013,4,23,F,24319,Oro,Efectivo,No,Sin Promoción,Nublado,No,No,170.3,176.8
TX-2535,C-19523,P-ELE-580,Teclado USB,Electrónica,1,22.64,11.18,08/05/2023,HOU-02,Houston,52,36,111,SUP-004,11,40,F,26732,Bronce,Efectivo,Sí,Cupón Digital,Niebla,No,No,163.6,160.2
TX-2536,C-22017,P-ELE-848,Soporte para Celular,Electrónica,12,10.42,4.71,13/10/2023,CHI-02,Chicago,43,16,111,SUP-014,12,73,Otro,27679,Bronce,Transferencia,Sí,Precio Especial,Nieve,No,No,244.3,287.7
TX-2537,C-16748,P-CUI-454,Pasta Dental 150ml,Cuidado Personal,8,3.01,1.43,02/08/2023,LA-01,Los Ángeles,79,36,185,SUP-019,12,23,Otro,117131,No Registrado,Transferencia,No,Sin Promoción,Tormenta,Sí,No,194.9,190.7
TX-2538,C-93770,P-ELE-865,Teclado USB,Electrónica,6,24.02,11.5,02/11/2023,LA-02,Los Ángeles,20,35,88,SUP-016,7,33,M,26099,Plata,Billetera Digital,Sí,Descuento %,Soleado,Sí,Sí,328.4,356.0
TX-2539,C-18839,P-ALI-464,Avena Quaker,Alimentos,11,4.46,2.34,13/11/2023,MIA-01,Miami,101,30,100,SUP-006,21,37,Otro,59641,Oro,Tarjeta Crédito,Sí,Sin Promoción,Soleado,No,No,263.1,214.8
TX-2540,C-41319,P-ALI-805,Atún en Lata,Alimentos,4,1.88,0.95,25/09/2023,CHI-01,Chicago,47,29,166,SUP-020,15,70,Otro,42369,No Registrado,Tarjeta Débito,No,Sin Promoción,Tormenta,No,No,99.9,117.6
TX-2541,C-49434,P-ELE-134,Cargador Rápido 65W,Electrónica,4,19.39,9.66,19/08/2023,NY-02,Nueva York,18,39,71,SUP-016,6,45,Otro,67824,Bronce,Efectivo,Sí,Precio Especial,Lluvia,No,Sí,126.9,109.5
TX-2542,C-48162,P-CUI-830,Protector Solar SPF50,Cuidado Personal,2,9.83,5.11,15/08/2023,NY-01,Nueva York,96,12,199,SUP-004,8,41,Otro,80083,Bronce,Billetera Digital,No,Sin Promoción,Nublado,Sí,No,102.2,109.1
TX-2543,C-33529,P-LIM-923,Cloro 1L,Limpieza,9,2.97,1.41,29/10/2023,LA-01,Los Ángeles,73,13,103,SUP-014,4,61,M,31231,Bronce,Transferencia,No,Sin Promoción,Niebla,No,No,251.9,202.3
TX-2544,C-34565,P-LÁC-365,Queso Cheddar 200g,Lácteos,6,4.15,2.18,06/06/2023,NY-01,Nueva York,16,21,191,SUP-006,20,23,F,50844,Bronce,Efectivo,No,Sin Promoción,Lluvia,No,Sí,99.9,105.3
TX-2545,C-61670,P-ELE-666,Memoria USB 64GB,Electrónica,2,13.23,6.21,14/11/2023,NY-02,Nueva York,98,17,187,SUP-014,6,47,F,44413,Bronce,Tarjeta Crédito,Sí,Bundle,Soleado,No,No,290.6,340.7
TX-2546,C-79478,P-LIM-137,Limpia Vidrios,Limpieza,8,3.44,1.68,09/11/2023,HOU-02,Houston,5,28,151,SUP-003,17,27,M,39442,No Registrado,Efectivo,Sí,Sin Promoción,Niebla,Sí,Sí,203.8,221.1
TX-2547,C-12581,P-ALI-796,Cereales Kellogg's,Alimentos,1,4.88,2.67,20/02/2023,HOU-02,Houston,94,39,82,SUP-001,14,21,Otro,88171,No Registrado,Transferencia,No,Sin Promoción,Nieve,No,No,228.9,185.3
TX-2548,C-37481,P-ELE-810,Funda Celular,Electrónica,10,7.77,3.17,17/04/2023,HOU-02,Houston,109,10,162,SUP-014,4,70,M,91642,Oro,Efectivo,Sí,Precio Especial,Tormenta,No,No,129.3,125.6
TX-2549,C-15517,P-LIM-224,Detergente Líq 1L,Limpieza,8,5.37,2.85,19/04/2023,MIA-02,Miami,12,30,71,SUP-015,13,31,F,117032,Oro,Tarjeta Débito,Sí,Descuento %,Niebla,Sí,Sí,200.4,171.7
TX-2550,C-24499,P-LÁC-424,Queso Cheddar 200g,Lácteos,12,4.0,2.22,05/12/2023,LA-02,Los Ángeles,73,38,50,SUP-005,10,55,F,37006,Bronce,Tarjeta Crédito,Sí,Cupón Digital,Nieve,Sí,No,147.8,119.3
TX-2551,C-52407,P-CUI-171,Jabón Líquido 250ml,Cuidado Personal,6,3.62,1.67,22/03/2023,MIA-02,Miami,110,13,72,SUP-006,12,19,Otro,76590,No Registrado,Efectivo,Sí,Bundle,Tormenta,No,No,224.7,219.3
TX-2552,C-16560,P-LIM-516,Esponjas x3,Limpieza,8,1.99,0.88,30/03/2023,CHI-01,Chicago,23,23,144,SUP-011,11,72,F,54098,Oro,Efectivo,No,Sin Promoción,Lluvia,Sí,Sí,95.3,98.9
TX-2553,C-15589,P-ELE-621,Cargador Rápido 65W,Electrónica,4,19.43,9.79,08/02/2023,CHI-02,Chicago,18,11,197,SUP-009,14,40,M,96447,No Registrado,Tarjeta Crédito,Sí,Descuento %,Soleado,No,No,238.9,237.1
TX-2554,C-78426,P-LIM-768,Bolsas Basura x20,Limpieza,12,3.43,1.58,02/01/2023,MIA-02,Miami,78,18,155,SUP-005,10,44,Otro,41072,Oro,Efectivo,Sí,Descuento %,Lluvia,No,No,139.4,163.4
TX-2555,C-22802,P-ALI-604,Aceite Oliva 1L,Alimentos,8,10.13,5.8,19/08/2023,NY-02,Nueva York,92,21,141,SUP-015,11,37,M,74710,No Registrado,Efectivo,No,Sin Promoción,Tormenta,Sí,No,149.1,156.6
TX-2556,C-56201,P-ELE-756,Mouse Inalámbrico,Electrónica,4,15.16,7.33,01/11/2023,CHI-01,Chicago,71,20,197,SUP-012,9,68,M,89759,Bronce,Efectivo,Sí,2x1,Nublado,No,No,261.6,227.6
TX-2557,C-10178,P-ELE-334,Teclado USB,Electrónica,2,22.79,11.24,30/05/2023,CHI-02,Chicago,90,19,104,SUP-006,2,74,M,47733,Bronce,Tarjeta Crédito,Sí,Cupón Digital,Lluvia,Sí,No,116.1,120.9
TX-2558,C-83599,P-ALI-333,Salsa de Tomate,Alimentos,5,2.61,1.27,29/04/2023,LA-02,Los Ángeles,59,11,82,SUP-003,13,26,Otro,64567,Bronce,Tarjeta Crédito,Sí,2x1,Tormenta,Sí,No,173.0,182.9
TX-2559,C-30329,P-CUI-869,Gel de Ducha,Cuidado Personal,6,5.13,2.44,28/12/2023,MIA-02,Miami,20,31,119,SUP-004,5,61,F,26328,Oro,Tarjeta Crédito,No,Sin Promoción,Niebla,Sí,No,82.1,97.6
TX-2560,C-77439,P-LIM-111,Jabón en Barra x3,Limpieza,6,2.77,1.27,26/12/2023,NY-02,Nueva York,36,39,179,SUP-002,10,49,Otro,100720,No Registrado,Tarjeta Débito,Sí,2x1,Niebla,No,Sí,282.0,261.1
TX-2561,C-59209,P-CUI-938,Desodorante Roll-On,Cuidado Personal,12,4.07,1.85,21/08/2023,HOU-01,Houston,37,40,134,SUP-016,13,45,M,64447,Oro,Tarjeta Débito,Sí,Cupón Digital,Niebla,No,Sí,146.7,149.0
TX-2562,C-13379,P-LÁC-296,Leche Evaporada,Lácteos,9,1.63,0.82,18/12/2023,HOU-01,Houston,20,16,138,SUP-010,7,41,F,52781,Bronce,Tarjeta Crédito,Sí,Precio Especial,Lluvia,No,No,128.7,148.2
TX-2563,C-86551,P-CUI-321,Acondicionador 400ml,Cuidado Personal,1,5.84,3.11,16/05/2023,HOU-02,Houston,30,30,163,SUP-020,14,62,F,64044,No Registrado,Transferencia,No,Sin Promoción,Nieve,No,Sí,171.9,165.0
TX-2564,C-12679,P-CUI-528,Desodorante Roll-On,Cuidado Personal,7,4.17,1.88,17/11/2023,MIA-02,Miami,67,21,56,SUP-019,18,37,M,51986,Oro,Tarjeta Débito,No,Sin Promoción,Nublado,Sí,No,236.8,208.0
TX-2565,C-86810,P-ELE-734,Cargador Rápido 65W,Electrónica,12,20.55,9.61,05/12/2023,HOU-01,Houston,93,30,135,SUP-010,12,60,M,29918,Plata,Tarjeta Débito,Sí,Cupón Digital,Niebla,Sí,No,179.5,166.3
TX-2566,C-72380,P-LIM-723,Limpia Vidrios,Limpieza,11,3.46,1.66,12/04/2023,HOU-01,Houston,103,39,104,SUP-005,15,36,M,37582,Bronce,Efectivo,Sí,Precio Especial,Soleado,Sí,No,335.8,310.5
TX-2567,C-79178,P-ALI-187,Avena Quaker,Alimentos,3,4.49,2.4,28/02/2023,MIA-01,Miami,16,33,195,SUP-020,7,52,Otro,82197,Oro,Tarjeta Débito,Sí,Bundle,Lluvia,No,No,49.1,48.7
TX-2568,C-82617,P-LÁC-868,Queso Mozzarella,Lácteos,8,4.47,2.44,26/04/2023,HOU-02,Houston,2,34,69,SUP-005,10,38,M,37874,No Registrado,Tarjeta Débito,No,Sin Promoción,Nublado,Sí,Sí,230.9,260.8
TX-2569,C-39128,P-ALI-973,Atún en Lata,Alimentos,5,1.86,0.97,18/03/2023,CHI-02,Chicago,59,28,78,SUP-002,4,56,Otro,32850,Bronce,Efectivo,No,Sin Promoción,Nieve,Sí,No,90.6,79.2
TX-2570,C-48162,P-CUI-830,Protector Solar SPF50,Cuidado Personal,2,9.83,5.11,17/05/2023,NY-01,Nueva York,96,12,199,SUP-004,8,41,Otro,80083,Bronce,Billetera Digital,No,Sin Promoción,Nublado,Sí,No,102.2,109.1
TX-2571,C-20457,P-ELE-933,Mouse Inalámbrico,Electrónica,1,15.26,7.41,14/03/2023,CHI-02,Chicago,66,34,170,SUP-010,6,51,F,55189,No Registrado,Tarjeta Débito,No,Sin Promoción,Lluvia,Sí,No,70.2,75.3
TX-2572,C-75421,P-LÁC-395,Queso Mozzarella,Lácteos,2,4.49,2.56,31/01/2023,HOU-02,Houston,43,30,74,SUP-020,2,72,Otro,31729,Oro,Tarjeta Débito,Sí,Sin Promoción,Nieve,No,No,56.4,49.3
TX-2573,C-65019,P-LIM-840,Limpiapisos 1L,Limpieza,2,4.9,2.38,07/06/2023,MIA-02,Miami,63,18,104,SUP-006,13,75,Otro,91839,Plata,Transferencia,Sí,Descuento %,Lluvia,Sí,No,212.0,227.8
TX-2574,C-77395,P-CUI-313,Acondicionador 400ml,Cuidado Personal,9,5.83,3.08,19/10/2023,CHI-02,Chicago,55,10,56,SUP-002,7,65,M,48826,Oro,Transferencia,Sí,Descuento %,Nieve,No,No,46.8,42.3
TX-2575,C-62821,P-ALI-330,Atún en Lata,Alimentos,11,1.88,0.94,28/05/2023,LA-02,Los Ángeles,80,10,82,SUP-014,12,61,F,50186,Plata,Tarjeta Crédito,Sí,Descuento %,Niebla,No,No,215.7,202.1
TX-2576,C-12161,P-LÁC-259,Yogur Natural 500g,Lácteos,9,2.45,1.3,05/03/2023,MIA-01,Miami,73,32,53,SUP-003,17,50,M,81102,Oro,Transferencia,No,Sin Promoción,Lluvia,Sí,No,260.1,231.4
TX-2577,C-95885,P-ELE-432,Memoria USB 64GB,Electrónica,4,13.11,6.4,19/12/2023,NY-02,Nueva York,66,23,121,SUP-003,5,41,Otro,34130,Bronce,Tarjeta Débito,Sí,Sin Promoción,Tormenta,Sí,No,94.1,111.3
TX-2578,C-65505,P-LIM-435,Limpia Vidrios,Limpieza,6,3.66,1.71,25/12/2023,CHI-02,Chicago,85,33,147,SUP-002,15,35,Otro,56455,Oro,Transferencia,Sí,Precio Especial,Nublado,Sí,No,289.6,302.7
TX-2579,C-46545,P-ALI-673,Frijoles Negros,Alimentos,4,1.5,0.74,20/05/2023,CHI-02,Chicago,48,19,191,SUP-015,6,68,F,69769,Plata,Tarjeta Débito,No,Sin Promoción,Nublado,No,No,189.4,158.5
TX-2580,C-72491,P-ALI-362,Frijoles Negros,Alimentos,9,1.53,0.73,04/10/2023,HOU-02,Houston,70,14,108,SUP-020,2,52,Otro,96453,Plata,Transferencia,No,Sin Promoción,Soleado,No,No,90.6,88.4
TX-2581,C-38469,P-LÁC-471,Leche Descremada,Lácteos,7,1.88,1.08,13/08/2023,NY-01,Nueva York,113,24,50,SUP-014,17,45,F,108773,Bronce,Billetera Digital,Sí,Bundle,Tormenta,Sí,No,58.1,65.6
TX-2582,C-82109,P-LÁC-957,Queso Cheddar 200g,Lácteos,12,4.15,2.24,03/11/2023,MIA-01,Miami,13,31,115,SUP-009,2,70,Otro,49305,No Registrado,Tarjeta Débito,Sí,Sin Promoción,Nublado,No,No,86.1,76.8
TX-2583,C-74202,P-LIM-710,Limpiapisos 1L,Limpieza,8,4.76,2.39,10/08/2023,NY-02,Nueva York,25,11,166,SUP-004,13,18,F,75143,Oro,Tarjeta Crédito,Sí,2x1,Soleado,No,No,287.9,337.5
TX-2584,C-26787,P-ELE-822,Hub USB 4 Puertos,Electrónica,4,16.62,8.06,15/06/2023,CHI-01,Chicago,9,17,53,SUP-017,11,23,F,31427,Plata,Billetera Digital,Sí,Descuento %,Soleado,Sí,Sí,193.9,156.2
TX-2585,C-91302,P-LÁC-127,Queso Mozzarella,Lácteos,2,4.64,2.57,09/05/2023,LA-01,Los Ángeles,65,28,95,SUP-011,17,45,M,70304,Plata,Transferencia,No,Sin Promoción,Soleado,Sí,No,137.1,110.2
TX-2586,C-47123,P-ELE-595,Soporte para Celular,Electrónica,9,9.86,4.94,16/02/2023,MIA-01,Miami,33,18,178,SUP-006,16,27,M,61138,Plata,Billetera Digital,Sí,Precio Especial,Lluvia,Sí,No,113.4,110.5
TX-2587,C-36887,P-ELE-440,Teclado USB,Electrónica,12,23.55,11.16,12/12/2023,HOU-02,Houston,88,17,160,SUP-017,17,74,F,30788,Oro,Tarjeta Débito,Sí,Bundle,Nublado,No,No,210.4,222.1
TX-2588,C-68655,P-ELE-864,Funda Celular,Electrónica,10,7.6,3.26,22/10/2023,HOU-01,Houston,2,38,77,SUP-009,20,63,M,36197,Plata,Efectivo,Sí,Cupón Digital,Soleado,No,Sí,150.6,148.7
TX-2589,C-48995,P-CUI-593,Acondicionador 400ml,Cuidado Personal,1,6.19,3.11,11/01/2023,MIA-01,Miami,81,40,80,SUP-018,13,75,M,89904,Oro,Billetera Digital,Sí,Cupón Digital,Soleado,No,No,118.5,108.0
TX-2590,C-45818,P-CUI-699,Pasta Dental 150ml,Cuidado Personal,1,2.99,1.41,11/12/2023,LA-01,Los Ángeles,62,11,82,SUP-018,14,25,F,113979,Oro,Transferencia,Sí,Descuento %,Niebla,Sí,No,326.4,325.6
TX-2591,C-95955,P-LÁC-371,Leche Entera 1L,Lácteos,9,1.93,1.11,18/05/2023,LA-01,Los Ángeles,51,31,50,SUP-016,19,47,M,63965,Bronce,Tarjeta Débito,Sí,Descuento %,Niebla,Sí,No,283.9,317.1
TX-2592,C-50439,P-LIM-967,Cloro 1L,Limpieza,3,3.03,1.43,21/01/2023,CHI-01,Chicago,27,12,142,SUP-007,17,37,M,22801,Bronce,Tarjeta Crédito,Sí,Descuento %,Tormenta,No,No,61.0,59.5
TX-2593,C-28945,P-ALI-135,Aceite Oliva 1L,Alimentos,2,9.97,5.81,31/03/2023,HOU-02,Houston,16,18,117,SUP-020,7,65,Otro,42990,Bronce,Tarjeta Crédito,No,Sin Promoción,Soleado,Sí,Sí,325.0,285.6
TX-2594,C-10178,P-ELE-334,Teclado USB,Electrónica,2,22.79,11.24,23/09/2023,CHI-02,Chicago,90,19,104,SUP-006,2,74,M,47733,Bronce,Tarjeta Crédito,Sí,Cupón Digital,Lluvia,Sí,No,116.1,120.9
TX-2595,C-29425,P-ELE-866,Soporte para Celular,Electrónica,1,9.8,4.85,15/08/2023,LA-02,Los Ángeles,100,15,78,SUP-012,21,44,M,79444,Oro,Efectivo,Sí,Descuento %,Nublado,No,No,155.7,177.9
TX-2596,C-56071,P-ALI-486,Aceite Oliva 1L,Alimentos,9,10.45,5.85,23/05/2023,LA-02,Los Ángeles,43,31,130,SUP-013,11,30,M,82775,Oro,Tarjeta Débito,Sí,2x1,Nublado,Sí,No,374.4,334.7
TX-2597,C-46021,P-LÁC-254,Queso Parmesano,Lácteos,11,6.17,3.41,27/10/2023,MIA-01,Miami,25,19,96,SUP-014,21,23,M,95399,No Registrado,Transferencia,Sí,Bundle,Lluvia,Sí,No,108.3,118.8
TX-2598,C-16182,P-CUI-797,Hilo Dental 50m,Cuidado Personal,10,2.46,1.12,22/11/2023,CHI-01,Chicago,45,28,123,SUP-016,19,50,M,40445,Bronce,Tarjeta Crédito,Sí,Cupón Digital,Nieve,No,No,249.0,296.1
TX-2599,C-83999,P-CUI-689,Protector Solar SPF50,Cuidado Personal,12,10.25,5.02,09/09/2023,NY-02,Nueva York,81,19,198,SUP-009,18,21,F,91640,Plata,Transferencia,No,Sin Promoción,Niebla,Sí,No,307.4,346.4
TX-2600,C-87828,P-ALI-580,Aceite Oliva 1L,Alimentos,10,9.77,5.7,16/02/2023,NY-02,Nueva York,9,31,146,SUP-007,17,71,F,118170,No Registrado,Tarjeta Débito,Sí,2x1,Tormenta,Sí,No,178.7,145.4
TX-2601,C-10178,P-ELE-334,Teclado USB,Electrónica,2,22.79,11.24,28/06/2023,CHI-02,Chicago,90,19,104,SUP-006,2,74,M,47733,Bronce,Tarjeta Crédito,Sí,Cupón Digital,Lluvia,Sí,No,116.1,120.9
TX-2602,C-22802,P-ALI-604,Aceite Oliva 1L,Alimentos,8,10.13,5.8,20/06/2023,NY-02,Nueva York,92,21,141,SUP-015,11,37,M,74710,No Registrado,Efectivo,No,Sin Promoción,Tormenta,Sí,No,149.1,156.6
TX-2603,C-92251,P-ELE-331,Cargador Rápido 65W,Electrónica,1,20.38,9.58,10/12/2023,LA-02,Los Ángeles,50,14,99,SUP-019,4,52,Otro,41056,No Registrado,Tarjeta Débito,No,Sin Promoción,Lluvia,Sí,No,318.1,331.9
TX-2604,C-22086,P-LÁC-923,Leche Descremada,Lácteos,5,1.85,1.07,24/03/2023,LA-02,Los Ángeles,29,38,62,SUP-015,10,45,M,22956,Bronce,Tarjeta Débito,Sí,Sin Promoción,Soleado,Sí,Sí,82.8,78.4
TX-2605,C-81404,P-ALI-820,Pasta Fettuccine,Alimentos,8,3.09,1.52,30/07/2023,CHI-01,Chicago,66,17,198,SUP-003,21,33,M,54134,Plata,Transferencia,No,Sin Promoción,Nublado,Sí,No,153.6,135.2
TX-2606,C-14052,P-LÁC-392,Queso Cheddar 200g,Lácteos,10,3.89,2.25,11/09/2023,NY-01,Nueva York,71,26,97,SUP-016,17,36,Otro,119813,Plata,Billetera Digital,No,Sin Promoción,Niebla,Sí,No,101.1,121.1
TX-2607,C-30329,P-CUI-869,Gel de Ducha,Cuidado Personal,6,5.13,2.44,06/12/2023,MIA-02,Miami,20,31,119,SUP-004,5,61,F,26328,Oro,Tarjeta Crédito,No,Sin Promoción,Niebla,Sí,No,82.1,97.6
TX-2608,C-98320,P-LÁC-654,Queso Cheddar 200g,Lácteos,9,4.14,2.16,25/07/2023,MIA-01,Miami,74,19,84,SUP-013,19,32,M,23488,Bronce,Billetera Digital,No,Sin Promoción,Nieve,No,No,201.7,184.8
TX-2609,C-83999,P-CUI-689,Protector Solar SPF50,Cuidado Personal,12,10.25,5.02,09/10/2023,NY-02,Nueva York,81,19,198,SUP-009,18,21,F,91640,Plata,Transferencia,No,Sin Promoción,Niebla,Sí,No,307.4,346.4
TX-2610,C-75978,P-LIM-853,Esponjas x3,Limpieza,12,2.06,0.91,21/08/2023,LA-01,Los Ángeles,89,28,86,SUP-020,3,43,Otro,105569,Plata,Transferencia,Sí,Precio Especial,Soleado,No,No,296.3,328.7
TX-2611,C-41084,P-ALI-218,Granola Premium,Alimentos,8,6.97,3.87,11/06/2023,NY-02,Nueva York,60,13,62,SUP-004,17,70,Otro,46948,Oro,Tarjeta Débito,Sí,Precio Especial,Soleado,No,No,180.1,215.4
TX-2612,C-17072,P-ALI-541,Aceite Oliva 1L,Alimentos,8,9.98,5.66,15/06/2023,CHI-01,Chicago,115,32,187,SUP-019,9,32,F,110561,Plata,Billetera Digital,No,Sin Promoción,Tormenta,Sí,No,128.5,148.6
TX-2613,C-62292,P-LIM-400,Bolsas Basura x20,Limpieza,4,3.36,1.58,26/07/2023,CHI-02,Chicago,3,20,122,SUP-015,17,42,Otro,61659,Plata,Tarjeta Crédito,No,Sin Promoción,Lluvia,No,No,51.4,49.1
TX-2614,C-49881,P-LÁC-834,Leche Evaporada,Lácteos,9,1.57,0.87,21/09/2023,HOU-01,Houston,47,26,54,SUP-013,5,64,M,58303,Bronce,Transferencia,No,Sin Promoción,Nieve,Sí,No,195.5,162.6
TX-2615,C-97413,P-LÁC-747,Queso Parmesano,Lácteos,10,6.01,3.34,01/01/2023,NY-02,Nueva York,35,10,101,SUP-005,16,50,M,22813,Oro,Tarjeta Crédito,Sí,Precio Especial,Niebla,Sí,No,368.8,320.0
TX-2616,C-86376,P-CUI-971,Crema Corporal,Cuidado Personal,3,7.46,3.79,05/10/2023,LA-02,Los Ángeles,61,12,84,SUP-015,16,33,F,101537,No Registrado,Transferencia,Sí,Descuento %,Niebla,Sí,No,163.5,160.8
TX-2617,C-88955,P-LÁC-222,Leche Entera 1L,Lácteos,7,2.03,1.1,31/07/2023,CHI-01,Chicago,19,21,64,SUP-009,8,45,Otro,47040,Plata,Tarjeta Débito,Sí,Bundle,Lluvia,Sí,Sí,208.1,196.8
TX-2618,C-41985,P-LIM-981,Limpiapisos 1L,Limpieza,6,4.87,2.38,07/04/2023,MIA-02,Miami,83,32,56,SUP-004,7,63,F,91762,Plata,Tarjeta Débito,No,Sin Promoción,Soleado,No,No,104.6,117.9
TX-2619,C-11603,P-LIM-309,Detergente Líq 1L,Limpieza,7,5.43,2.78,05/07/2023,CHI-02,Chicago,55,15,81,SUP-009,18,56,F,79607,No Registrado,Transferencia,No,Sin Promoción,Nublado,Sí,No,239.4,274.0
TX-2620,C-67108,P-LÁC-281,Yogur Natural 500g,Lácteos,12,2.49,1.26,13/09/2023,MIA-02,Miami,71,12,173,SUP-020,7,32,Otro,93605,Plata,Efectivo,No,Sin Promoción,Tormenta,Sí,No,106.7,85.4
TX-2621,C-15517,P-LIM-224,Detergente Líq 1L,Limpieza,8,5.37,2.85,15/08/2023,MIA-02,Miami,12,30,71,SUP-015,13,31,F,117032,Oro,Tarjeta Débito,Sí,Descuento %,Niebla,Sí,Sí,200.4,171.7
TX-2622,C-92470,P-LIM-711,Esponjas x3,Limpieza,11,2.0,0.88,27/01/2023,CHI-01,Chicago,74,16,92,SUP-005,18,22,Otro,106867,Oro,Tarjeta Débito,Sí,Descuento %,Soleado,No,No,211.8,187.1
TX-2623,C-57676,P-CUI-578,Jabón Líquido 250ml,Cuidado Personal,8,3.6,1.68,17/05/2023,HOU-01,Houston,35,19,111,SUP-016,5,50,F,61316,Oro,Tarjeta Débito,No,Sin Promoción,Soleado,Sí,No,113.0,97.2
TX-2624,C-58404,P-ALI-495,Salsa de Tomate,Alimentos,3,2.57,1.28,09/03/2023,CHI-01,Chicago,77,32,190,SUP-014,7,44,F,41432,Oro,Tarjeta Débito,No,Sin Promoción,Nieve,Sí,No,178.1,199.2
TX-2625,C-15004,P-CUI-571,Hilo Dental 50m,Cuidado Personal,5,2.49,1.08,28/05/2023,MIA-01,Miami,55,13,96,SUP-017,20,66,M,44444,Plata,Tarjeta Crédito,No,Sin Promoción,Nublado,No,No,266.3,301.7
TX-2626,C-28643,P-LÁC-821,Leche Entera 1L,Lácteos,1,2.06,1.12,24/12/2023,LA-02,Los Ángeles,52,31,183,SUP-016,15,43,F,113388,Plata,Billetera Digital,No,Sin Promoción,Niebla,No,No,67.2,63.1
TX-2627,C-81486,P-LIM-785,Desinfectante 750ml,Limpieza,11,4.2,2.12,04/03/2023,HOU-01,Houston,78,39,94,SUP-016,5,67,Otro,43375,Bronce,Tarjeta Débito,Sí,Precio Especial,Niebla,No,No,71.4,62.6
TX-2628,C-77881,P-ELE-789,Lámpara LED USB,Electrónica,11,11.99,5.72,19/11/2023,HOU-01,Houston,21,23,171,SUP-018,7,72,Otro,58207,Bronce,Tarjeta Crédito,No,Sin Promoción,Nublado,Sí,No,198.8,164.5
TX-2629,C-74350,P-LIM-169,Cloro 1L,Limpieza,7,3.12,1.39,03/05/2023,MIA-01,Miami,41,36,128,SUP-013,12,52,Otro,79010,Plata,Efectivo,No,Sin Promoción,Soleado,Sí,No,110.4,117.8
TX-2630,C-20613,P-ALI-623,Atún en Lata,Alimentos,11,1.85,0.92,23/03/2023,MIA-02,Miami,66,38,139,SUP-009,9,35,F,72045,No Registrado,Billetera Digital,Sí,Bundle,Lluvia,Sí,No,148.1,154.1
TX-2631,C-52823,P-ALI-312,Aceite Oliva 1L,Alimentos,11,9.69,5.66,10/10/2023,CHI-02,Chicago,14,39,168,SUP-006,9,19,M,119472,Oro,Efectivo,Sí,Bundle,Nublado,No,No,259.8,224.6
